latitude,longitude,ocean depth (m),depth of sample (m),temperature of ocean (C),dissolved oxygen (µmol kg-1),apparent oxygen utilization (µmol kg-1),temperature of pH measurement (C),pH
72.8148,-150.858,-999,31.2,-0.291,-999,9,-999,8.0985
72.8148,-150.858,-999,20.4,1.128,-999,9,-999,8.0601
72.8148,-150.858,-999,10.3,0.208,-999,9,-999,8.0411
72.8148,-150.858,-999,4.7,0.213,-999,9,-999,8.0264
71.4668,-147.3512,-999,10.3,2.917,-999,9,-999,8.0958
71.4668,-147.3512,-999,4.2,2.918,-999,9,-999,8.0901
71.3032,-147.5965,-999,10.3,2.726,-999,9,-999,8.0498
71.3032,-147.5965,-999,3.7,2.73,-999,9,-999,8.0641
71.5695,-127.6343,-999,320.6,0.431,-999,9,-999,8.0495
71.5695,-127.6343,-999,300.6,0.432,-999,9,-999,8.0321
71.5695,-127.6343,-999,252.4,0.058,-999,9,-999,7.9388
71.5695,-127.6343,-999,202.1,-0.587,-999,9,-999,7.951
71.5695,-127.6343,-999,177,-0.982,-999,9,-999,7.8437
71.5695,-127.6343,-999,150.9,-1.229,-999,9,-999,7.8245
71.5695,-127.6343,-999,126.7,-1.417,-999,9,-999,7.7729
71.5695,-127.6343,-999,101.7,-1.465,-999,9,-999,7.8306
71.5695,-127.6343,-999,75.5,-1.404,-999,9,-999,7.876
71.5695,-127.6343,-999,50.6,-0.689,-999,9,-999,7.9228
71.5695,-127.6343,-999,39.9,-0.262,-999,9,-999,7.9668
71.5695,-127.6343,-999,30.5,-0.196,-999,9,-999,7.5218
71.5695,-127.6343,-999,20.1,2.107,-999,9,-999,8.0146
71.5695,-127.6343,-999,9.5,2.089,-999,9,-999,8.0587
71.4907,-127.7712,-999,266,0.041,-999,9,-999,7.9945
71.4907,-127.7712,-999,250.3,-0.043,-999,9,-999,7.9779
71.4907,-127.7712,-999,201.7,-0.679,-999,9,-999,7.9106
71.4907,-127.7712,-999,176.3,-1.03,-999,9,-999,7.8379
71.4907,-127.7712,-999,152.2,-1.315,-999,9,-999,7.8302
71.4907,-127.7712,-999,127.6,-1.442,-999,9,-999,7.844
71.4907,-127.7712,-999,102.2,-1.481,-999,9,-999,7.863
71.4907,-127.7712,-999,74.9,-1.444,-999,9,-999,7.9011
71.4907,-127.7712,-999,51,-1.14,-999,9,-999,8.041
71.4907,-127.7712,-999,40.9,-0.64,-999,9,-999,8.0897
71.4907,-127.7712,-999,29.7,1.409,-999,9,-999,8.0642
71.4907,-127.7712,-999,20.8,2.147,-999,9,-999,8.0429
71.4907,-127.7712,-999,9.6,2.084,-999,9,-999,8.0472
71.4907,-127.7712,-999,1.7,2.091,-999,9,-999,8.0408
71.4138,-127.8972,-999,200.6,-0.965,-999,9,-999,7.9019
71.4138,-127.8972,-999,175.7,-1.165,-999,9,-999,7.8866
71.4138,-127.8972,-999,76.1,-1.376,-999,9,-999,7.9072
71.4138,-127.8972,-999,50,-1.025,-999,9,-999,8.0158
71.4138,-127.8972,-999,40.9,-0.709,-999,9,-999,8.1229
71.4138,-127.8972,-999,30.3,1.373,-999,9,-999,8.097
71.4138,-127.8972,-999,20.5,1.779,-999,9,-999,8.0728
71.4138,-127.8972,-999,10.2,1.782,-999,9,-999,8.0744
71.4138,-127.8972,-999,1.5,1.784,-999,9,-999,8.0817
71.3292,-128.0477,-999,117.4,-1.46,-999,9,-999,7.8534
71.3292,-128.0477,-999,100.1,-1.461,-999,9,-999,7.8632
71.3292,-128.0477,-999,51.4,-0.797,-999,9,-999,8.0059
71.3292,-128.0477,-999,30.4,0.639,-999,9,-999,8.1217
71.3292,-128.0477,-999,19.8,1.969,-999,9,-999,8.0754
71.3292,-128.0477,-999,10.2,1.559,-999,9,-999,8.0858
71.3292,-128.0477,-999,3.4,1.552,-999,9,-999,8.0904
71.2533,-128.1923,-999,64.1,-0.928,-999,9,-999,8.0063
71.2533,-128.1923,-999,50.4,-0.919,-999,9,-999,8.0212
71.2533,-128.1923,-999,39.8,-0.875,-999,9,-999,8.0929
71.2533,-128.1923,-999,30.5,-0.362,-999,9,-999,8.1223
71.2533,-128.1923,-999,5.9,1.56,-999,9,-999,8.1101
71.1755,-128.3202,-999,52.3,-0.696,-999,9,-999,7.975
71.1755,-128.3202,-999,39.8,-0.537,-999,9,-999,8.0114
71.1755,-128.3202,-999,30.4,-0.461,-999,9,-999,8.0315
71.1755,-128.3202,-999,19.8,0.971,-999,9,-999,8.1079
71.1755,-128.3202,-999,9.3,1.624,-999,9,-999,8.1214
71.1755,-128.3202,-999,3.3,1.631,-999,9,-999,8.1124
71.0995,-128.458,-999,46.8,-0.76,-999,9,-999,7.9853
71.0995,-128.458,-999,35.8,-0.775,-999,9,-999,7.9938
71.0995,-128.458,-999,29.9,-0.809,-999,9,-999,8.0242
71.0995,-128.458,-999,20.8,1.434,-999,9,-999,8.1116
71.0995,-128.458,-999,10.1,1.846,-999,9,-999,8.1207
70.3663,-138.7767,-999,501.3,0.513,-999,9,-999,8.0868
70.3663,-138.7767,-999,300.4,0.421,-999,9,-999,8.0649
70.3663,-138.7767,-999,252.5,0.181,-999,9,-999,8.0441
70.3663,-138.7767,-999,200.9,-0.394,-999,9,-999,8.0278
70.3663,-138.7767,-999,175.7,-0.92,-999,9,-999,7.9616
70.3663,-138.7767,-999,150.6,-1.306,-999,9,-999,7.8943
70.3663,-138.7767,-999,124.9,-1.393,-999,9,-999,7.9023
70.3663,-138.7767,-999,97.5,-1.38,-999,9,-999,7.9336
70.3663,-138.7767,-999,74.1,-1.12,-999,9,-999,7.9794
70.3663,-138.7767,-999,50.5,-0.955,-999,9,-999,8.0752
70.3663,-138.7767,-999,40.1,-0.699,-999,9,-999,8.1117
70.3663,-138.7767,-999,29.6,-0.374,-999,9,-999,8.1229
70.3663,-138.7767,-999,1.5,2.014,-999,9,-999,8.0788
70.1845,-138.7717,-999,367.6,0.522,-999,9,-999,8.0528
70.1845,-138.7717,-999,348.9,0.525,-999,9,-999,8.051
70.1845,-138.7717,-999,300.5,0.322,-999,9,-999,8.0378
70.1845,-138.7717,-999,251.9,-0.093,-999,9,-999,8.0057
70.1845,-138.7717,-999,199.2,-0.922,-999,9,-999,7.9362
70.1845,-138.7717,-999,175.2,-1.255,-999,9,-999,7.8849
70.1845,-138.7717,-999,149.7,-1.382,-999,9,-999,7.8864
70.1845,-138.7717,-999,124.4,-1.39,-999,9,-999,7.9027
70.1845,-138.7717,-999,99.9,-1.325,-999,9,-999,7.9435
70.1845,-138.7717,-999,75.6,-1.19,-999,9,-999,7.9973
70.1845,-138.7717,-999,50.1,-0.906,-999,9,-999,8.0756
70.1845,-138.7717,-999,39.9,-0.618,-999,9,-999,8.1452
70.1845,-138.7717,-999,29.7,-0.488,-999,9,-999,8.1525
70.1845,-138.7717,-999,19.3,-0.221,-999,9,-999,8.1338
70.1845,-138.7717,-999,10.1,1.104,-999,9,-999,8.0934
70.1845,-138.7717,-999,2.7,1.292,-999,9,-999,8.0958
70.0048,-138.7848,-999,273,0.25,-999,9,-999,8.0284
70.0048,-138.7848,-999,250,-0.207,-999,9,-999,8.0186
70.0048,-138.7848,-999,200.6,-1.039,-999,9,-999,7.9478
70.0048,-138.7848,-999,175.2,-1.385,-999,9,-999,7.8821
70.0048,-138.7848,-999,150.3,-1.392,-999,9,-999,7.9124
70.0048,-138.7848,-999,123.8,-1.389,-999,9,-999,7.9233
70.0048,-138.7848,-999,98.3,-1.264,-999,9,-999,7.9647
70.0048,-138.7848,-999,74.9,-1.032,-999,9,-999,8.0068
70.0048,-138.7848,-999,39.3,-0.87,-999,9,-999,8.1376
70.0048,-138.7848,-999,29.9,-0.626,-999,9,-999,8.1516
70.0048,-138.7848,-999,19.5,0.17,-999,9,-999,8.1165
70.0048,-138.7848,-999,8.9,1.656,-999,9,-999,8.097
70.0048,-138.7848,-999,4.5,1.635,-999,9,-999,8.1151
69.8922,-139.0093,-999,162.5,-1.357,-999,9,-999,7.9015
69.8922,-139.0093,-999,151,-1.377,-999,9,-999,7.896
69.8922,-139.0093,-999,125.2,-1.405,-999,9,-999,7.9102
69.8922,-139.0093,-999,99.7,-1.39,-999,9,-999,7.9329
69.8922,-139.0093,-999,74.8,-1.249,-999,9,-999,8.0142
69.8922,-139.0093,-999,50.2,-0.728,-999,9,-999,8.0928
69.8922,-139.0093,-999,39.4,-0.401,-999,9,-999,8.1315
69.8922,-139.0093,-999,29.2,1.303,-999,9,-999,8.1046
69.8922,-139.0093,-999,20.3,2.052,-999,9,-999,8.0864
69.8922,-139.0093,-999,10,1.59,-999,9,-999,8.0889
69.8922,-139.0093,-999,2.3,1.589,-999,9,-999,8.0825
69.8193,-139.1595,-999,43.8,-1.146,-999,9,-999,8.0311
69.8193,-139.1595,-999,40.1,-1.123,-999,9,-999,8.016
69.8193,-139.1595,-999,29.9,1.136,-999,9,-999,8.0879
69.8193,-139.1595,-999,19.9,1.189,-999,9,-999,8.0955
69.8193,-139.1595,-999,10.3,1.194,-999,9,-999,8.1101
69.8193,-139.1595,-999,3.7,1.212,-999,9,-999,8.0912
69.7063,-139.3698,-999,28.5,1.401,-999,9,-999,8.095
69.7063,-139.3698,-999,20.2,1.406,-999,9,-999,8.0929
69.7063,-139.3698,-999,10,1.398,-999,9,-999,8.1035
69.7063,-139.3698,-999,3.6,1.395,-999,9,-999,8.1062
69.6533,-139.562,-999,22.7,0.975,-999,9,-999,8.0751
69.6533,-139.562,-999,19.7,1.021,-999,9,-999,8.0774
69.6533,-139.562,-999,9.8,1.073,-999,9,-999,8.0764
69.6533,-139.562,-999,2.6,1.081,-999,9,-999,8.0834
70.1922,-144.6363,-999,22,1.304,-999,9,-999,8.0892
70.1922,-144.6363,-999,10.1,1.134,-999,9,-999,8.1059
70.1922,-144.6363,-999,2.7,1.147,-999,9,-999,8.1082
70.361,-144.4715,-999,33.4,0.073,-999,9,-999,8.1718
70.361,-144.4715,-999,20.5,0.297,-999,9,-999,8.1699
70.361,-144.4715,-999,9.6,1.358,-999,9,-999,8.1077
70.361,-144.4715,-999,2.8,1.34,-999,9,-999,8.101
70.5315,-144.2693,-999,46.2,-0.34,-999,9,-999,8.093
70.5315,-144.2693,-999,39.8,-0.531,-999,9,-999,8.1356
70.5315,-144.2693,-999,10.2,1.015,-999,9,-999,8.1432
70.5315,-144.2693,-999,1.8,1.382,-999,9,-999,8.0926
70.697,-144.0855,-999,340.5,0.42,-999,9,-999,8.0504
70.697,-144.0855,-999,300.4,0.342,-999,9,-999,8.0596
70.697,-144.0855,-999,250.7,-0.048,-999,9,-999,8.0353
70.697,-144.0855,-999,199.4,-0.99,-999,9,-999,7.9196
70.697,-144.0855,-999,174.6,-1.309,-999,9,-999,7.9116
70.697,-144.0855,-999,149.7,-1.181,-999,9,-999,7.9374
70.697,-144.0855,-999,124.1,-0.995,-999,9,-999,7.9819
70.697,-144.0855,-999,100.2,0.052,-999,9,-999,8.0302
70.697,-144.0855,-999,74.3,0.073,-999,9,-999,8.0781
70.697,-144.0855,-999,50.2,0.104,-999,9,-999,8.1308
70.697,-144.0855,-999,39.3,0.662,-999,9,-999,8.2366
70.697,-144.0855,-999,29.2,-0.047,-999,9,-999,8.2099
70.697,-144.0855,-999,19.5,1.1,-999,9,-999,8.1738
70.697,-144.0855,-999,9.5,1.911,-999,9,-999,8.1254
70.697,-144.0855,-999,1.6,1.916,-999,9,-999,8.0922
70.863,-143.89,-999,686.3,0.344,-999,9,-999,8.0773
70.863,-143.89,-999,500.2,0.58,-999,9,-999,8.0859
70.863,-143.89,-999,449.2,0.62,-999,9,-999,8.0781
70.863,-143.89,-999,399.6,0.654,-999,9,-999,8.0882
70.863,-143.89,-999,350.4,0.578,-999,9,-999,8.0705
70.863,-143.89,-999,300.4,0.368,-999,9,-999,8.0588
70.863,-143.89,-999,249.9,-0.227,-999,9,-999,8.0561
70.863,-143.89,-999,199.7,-0.965,-999,9,-999,7.9266
70.863,-143.89,-999,174.6,-1.287,-999,9,-999,7.9
70.863,-143.89,-999,150.2,-1.091,-999,9,-999,7.9287
70.863,-143.89,-999,124.7,-0.604,-999,9,-999,7.9898
70.863,-143.89,-999,99.5,-0.057,-999,9,-999,8.0399
70.863,-143.89,-999,74.6,0.428,-999,9,-999,8.0762
70.863,-143.89,-999,49.6,-0.476,-999,9,-999,8.1213
70.863,-143.89,-999,39.3,0.49,-999,9,-999,8.1653
70.863,-143.89,-999,29.5,0.175,-999,9,-999,8.1785
70.863,-143.89,-999,20,1.063,-999,9,-999,8.1597
70.863,-143.89,-999,8.9,1.716,-999,9,-999,8.1089
70.863,-143.89,-999,2.2,1.72,-999,9,-999,8.076
71.038,-143.7042,-999,801.6,0.202,-999,9,-999,8.0832
71.038,-143.7042,-999,750,0.254,-999,9,-999,8.0782
71.038,-143.7042,-999,500.2,0.609,-999,9,-999,8.1161
71.038,-143.7042,-999,449.5,0.66,-999,9,-999,8.0876
71.038,-143.7042,-999,399.5,0.695,-999,9,-999,8.0908
71.038,-143.7042,-999,349.3,0.624,-999,9,-999,8.0717
71.038,-143.7042,-999,299.8,0.423,-999,9,-999,8.0607
71.038,-143.7042,-999,249.3,0.02,-999,9,-999,8.0297
71.038,-143.7042,-999,199.7,-0.76,-999,9,-999,7.9864
71.038,-143.7042,-999,174.4,-1.263,-999,9,-999,7.9175
71.038,-143.7042,-999,149.9,-1.31,-999,9,-999,7.9062
71.038,-143.7042,-999,124.4,-1.191,-999,9,-999,7.9215
71.038,-143.7042,-999,99.8,-0.953,-999,9,-999,7.9983
71.038,-143.7042,-999,74.3,-0.216,-999,9,-999,8.0635
71.038,-143.7042,-999,49.5,-0.261,-999,9,-999,8.1529
71.038,-143.7042,-999,39.4,0.135,-999,9,-999,8.1822
71.038,-143.7042,-999,29.6,0.579,-999,9,-999,8.1606
71.038,-143.7042,-999,19.4,1.474,-999,9,-999,8.1482
71.038,-143.7042,-999,9.2,1.858,-999,9,-999,8.1
71.038,-143.7042,-999,2.5,1.851,-999,9,-999,8.0871
54.111,-166.722,-999,8,7.3,-999,9,-999,7.8901
54.084,-166.586,-999,8,7.4,-999,9,-999,7.965
54.35,-166.6,-999,8,7.4,-999,9,-999,8.0004
54.604,-166.629,-999,8,7.6,-999,9,-999,7.9369
54.856,-166.702,-999,8,7.7,-999,9,-999,8.0284
55.131,-166.783,-999,8,7.9,-999,9,-999,8.0199
55.369,-166.853,-999,8,8.1,-999,9,-999,7.9074
55.643,-166.935,-999,8,8.2,-999,9,-999,8.1156
55.91,-167.015,-999,8,8.3,-999,9,-999,8.0716
56.187,-167.098,-999,8,8.4,-999,9,-999,8.0703
56.454,-167.18,-999,8,8,-999,9,-999,8.0288
56.982,-167.341,-999,8,6.4,-999,9,-999,8.0819
57.25,-167.423,-999,8,6,-999,9,-999,8.0768
57.588,-167.508,-999,8,6,-999,9,-999,8.0138
57.798,-167.596,-999,8,5.4,-999,9,-999,8.055
58.067,-167.68,-999,8,5.1,-999,9,-999,8.0463
58.327,-167.764,-999,8,5,-999,9,-999,8.021
58.579,-167.845,-999,8,6,-999,9,-999,8.0186
58.833,-167.927,-999,8,7.1,-999,9,-999,7.9823
59.091,-168.01,-999,8,7.5,-999,9,-999,8.0043
59.349,-168.096,-999,8,7.3,-999,9,-999,7.8996
59.616,-168.184,-999,8,7,-999,9,-999,7.9683
59.885,-168.274,-999,8,7.6,-999,9,-999,7.9674
60.153,-168.364,-999,8,8.1,-999,9,-999,7.9666
60.429,-168.387,-999,8,7.8,-999,9,-999,7.999
60.704,-168.392,-999,8,7.5,-999,9,-999,7.9877
60.966,-168.397,-999,8,7.4,-999,9,-999,8.0171
60.235,-168.401,-999,8,7,-999,9,-999,7.999
61.498,-168.406,-999,8,5.9,-999,9,-999,8.0409
61.764,-168.412,-999,8,5.2,-999,9,-999,8.0429
62.021,-168.416,-999,8,4.9,-999,9,-999,8.0359
62.293,-168.421,-999,8,4.4,-999,9,-999,8.122
62.563,-168.426,-999,8,2.9,-999,9,-999,8.1233
62.815,-168.431,-999,8,2.7,-999,9,-999,8.1412
63.088,-168.436,-999,8,3.3,-999,9,-999,8.0095
63.362,-168.454,-999,8,3.6,-999,9,-999,8.0246
63.661,-168.505,-999,8,4.7,-999,9,-999,8.0326
63.942,-168.555,-999,8,4.5,-999,9,-999,8.1176
64.216,-168.603,-999,8,4.3,-999,9,-999,8.0958
64.481,-168.649,-999,8,4.3,-999,9,-999,8.0877
64.54,-167.753,-999,8,4.6,-999,9,-999,8.0983
64.484,-167.112,-999,8,4.3,-999,9,-999,8.131
64.431,-166.524,-999,8,4.1,-999,9,-999,8.0577
64.415,-165.96,-999,8,4.3,-999,9,-999,8.0451
64.46,-165.482,-999,8,5.9,-999,9,-999,8.063
64.418,-165.952,-999,8,5.3,-999,9,-999,8.0324
64.48,-166.556,-999,8,4.1,-999,9,-999,8.1017
64.62,-167.126,-999,8,4.3,-999,9,-999,8.0757
64.828,-167.513,-999,8,4.5,-999,9,-999,8.1485
65.062,-167.882,-999,8,4.1,-999,9,-999,8.1246
65.315,-168.163,-999,8,3.7,-999,9,-999,8.076
65.557,-168.433,-999,8,3.3,-999,9,-999,8.1068
65.797,-168.655,-999,8,3.5,-999,9,-999,8.0871
66.073,-168.686,-999,8,2.8,-999,9,-999,8.0527
66.347,-168.727,-999,8,2.1,-999,9,-999,7.9482
66.611,-168.743,-999,8,2.4,-999,9,-999,7.9802
66.885,-168.756,-999,8,2.2,-999,9,-999,7.996
67.147,-168.769,-999,8,1.8,-999,9,-999,7.9058
67.409,-168.782,-999,8,1.8,-999,9,-999,7.8676
67.699,-168.796,-999,8,2.2,-999,9,-999,8.0604
67.93,-168.808,-999,8,2.5,-999,9,-999,8.1114
68.144,-168.849,-999,8,3,-999,9,-999,8.0348
68.445,-168.833,-999,8,2.9,-999,9,-999,8.0797
68.649,-168.789,-999,8,2.9,-999,9,-999,8.1126
68.895,-168.672,-999,8,2.4,-999,9,-999,7.9913
69.148,-168.551,-999,8,3.2,-999,9,-999,8.1139
69.394,-168.432,-999,8,4.2,-999,9,-999,8.0936
69.635,-168.313,-999,8,4.8,-999,9,-999,8.09
69.878,-168.193,-999,8,3.5,-999,9,-999,8.1163
70.122,-168.071,-999,8,2.7,-999,9,-999,8.1511
70.343,-167.959,-999,8,2.6,-999,9,-999,8.1394
70.578,-167.839,-999,8,2.3,-999,9,-999,8.1581
70.825,-167.712,-999,8,2.7,-999,9,-999,8.1342
71.304,-167.458,-999,8,2.8,-999,9,-999,8.1336
71.559,-167.321,-999,8,2.9,-999,9,-999,8.1571
71.81,-167.183,-999,8,2.8,-999,9,-999,8.1632
72.059,-167.046,-999,8,2.6,-999,9,-999,8.1958
72.217,-166.258,-999,8,2.2,-999,9,-999,8.2714
72.221,-165.423,-999,8,0.6,-999,9,-999,8.1684
72.225,-164.581,-999,8,0.7,-999,9,-999,8.1479
72.229,-163.811,-999,8,-0.5,-999,9,-999,8.1465
72.233,-163.023,-999,8,-0.4,-999,9,-999,8.1358
72.237,-162.194,-999,8,-0.6,-999,9,-999,8.1289
72.241,-161.366,-999,8,-0.4,-999,9,-999,8.149
72.246,-160.481,-999,8,-0.5,-999,9,-999,8.1576
72.249,-159.648,-999,8,-0.4,-999,9,-999,8.194
72.257,-158.142,-999,8,0.1,-999,9,-999,8.1937
72.3,-157.73,-999,8,0.2,-999,9,-999,8.1762
72.382,-157.169,-999,8,0,-999,9,-999,8.2141
72.445,-156.741,-999,8,0.7,-999,9,-999,8.1908
71.99,-161.479,-999,8,-0.5,-999,9,-999,8.1821
71.868,-160.76,-999,8,-0.1,-999,9,-999,8.1998
71.743,-160.025,-999,8,-0.2,-999,9,-999,8.1826
71.637,-159.413,-999,8,0,-999,9,-999,8.1855
71.518,-158.721,-999,8,0.1,-999,9,-999,8.1835
71.396,-158.015,-999,8,2.4,-999,9,-999,8.1858
71.176,-157.331,-999,8,0.3,-999,9,-999,8.1637
71.722,-157.896,-999,8,0.3,-999,9,-999,8.2001
71.821,-157.867,-999,8,0.3,-999,9,-999,8.217
71.921,-157.838,-999,8,0.2,-999,9,-999,8.1729
72.021,-157.809,-999,8,0.2,-999,9,-999,8.199
72.124,-157.777,-999,8,0.1,-999,9,-999,8.1425
72.225,-157.748,-999,8,0.1,-999,9,-999,8.1536
72.644,-157.228,-999,8,-0.7,-999,9,-999,8.1091
72.892,-157.688,-999,8,-0.3,-999,9,-999,8.1207
72.778,-158.618,-999,8,-0.4,-999,9,-999,8.1272
72.685,-159.461,-999,8,-0.4,-999,9,-999,8.1184
72.656,-160.055,-999,8,-0.8,-999,9,-999,8.1423
72.73,-159.947,-999,8,-0.7,-999,9,-999,8.1724
72.844,-159.774,-999,8,-0.5,-999,9,-999,8.1352
72.887,-159.713,-999,8,-0.4,-999,9,-999,8.173
72.937,-159.661,-999,8,-0.5,-999,9,-999,8.1185
73.012,-159.569,-999,8,-0.2,-999,9,-999,8.1354
73.123,-159.428,-999,8,-0.6,-999,9,-999,8.2407
73.195,-159.227,-999,8,-1,-999,9,-999,8.0601
73.257,-159.116,-999,8,-1,-999,9,-999,8.1851
73.306,-159.04,-999,8,-1.1,-999,9,-999,8.1039
73.379,-158.928,-999,8,-1.1,-999,9,-999,8.1716
73.298,-158.666,-999,8,-1.1,-999,9,-999,8.0441
73.078,-158.181,-999,8,-0.9,-999,9,-999,8.2735
72.864,-157.726,-999,8,-0.9,-999,9,-999,8.1587
72.669,-157.32,-999,8,-0.6,-999,9,-999,8.0602
72.445,-156.867,-999,8,0.7,-999,9,-999,8.1463
72.441,-156.844,-999,8,0.9,-999,9,-999,8.141
72.344,-157.46,-999,8,0.9,-999,9,-999,8.1152
72.316,-157.607,-999,8,0.8,-999,9,-999,8.1532
72.16,-157.237,-999,8,0,-999,9,-999,8.1601
71.992,-156.583,-999,8,0.2,-999,9,-999,8.1587
71.843,-155.909,-999,8,0.6,-999,9,-999,8.1344
71.689,-155.279,-999,8,-0.6,-999,9,-999,8.0722
71.618,-154.884,-999,8,-0.8,-999,9,-999,8.0942
71.745,-155.884,-999,8,-0.7,-999,9,-999,8.1946
71.823,-155.656,-999,8,-0.2,-999,9,-999,8.1598
71.858,-156.155,-999,8,0.4,-999,9,-999,8.1296
71.878,-156.431,-999,8,0.7,-999,9,-999,8.1037
71.966,-156.478,-999,8,0.8,-999,9,-999,8.1262
72.07,-156.525,-999,8,0.1,-999,9,-999,8.2179
72.141,-156.56,-999,8,0.1,-999,9,-999,8.1388
72.28,-156.626,-999,8,0,-999,9,-999,8.1655
72.273,-157.068,-999,8,0,-999,9,-999,8.1237
72.259,-157.925,-999,8,-0.2,-999,9,-999,8.1196
72.29,-158.128,-999,8,-0.2,-999,9,-999,8.1085
72.521,-158.5348,-999,8,-0.2,-999,9,-999,8.1472
72.607,-158.745,-999,8,-0.3,-999,9,-999,8.1381
72.772,-158.475,-999,8,-0.1,-999,9,-999,8.0925
72.747,-158.2,-999,8,-0.3,-999,9,-999,8.1682
72.578,-157.543,-999,8,0.3,-999,9,-999,8.1537
72.412,-156.898,-999,8,0.1,-999,9,-999,8.1604
72.243,-156.249,-999,8,0.7,-999,9,-999,8.127
72.068,-155.586,-999,8,-0.7,-999,9,-999,8.0934
71.901,-154.958,-999,8,-0.7,-999,9,-999,8.1005
71.726,-154.303,-999,8,-0.7,-999,9,-999,8.0878
71.556,-153.673,-999,8,-0.9,-999,9,-999,8.1061
71.381,-153.032,-999,8,-0.9,-999,9,-999,8.1683
71.209,-152.409,-999,8,-0.9,-999,9,-999,8.1627
73.246,-150.319,-999,8,-1.3,-999,9,-999,8.1489
73.143,-150.401,-999,8,-1.3,-999,9,-999,8.0602
72.985,-150.561,-999,8,-1.2,-999,9,-999,8.1463
72.852,-150.693,-999,8,-1.2,-999,9,-999,8.071
72.715,-150.815,-999,8,-1.2,-999,9,-999,8.0731
72.568,-150.96,-999,8,-1.2,-999,9,-999,8.1414
72.407,-151.115,-999,8,-1.2,-999,9,-999,8.2012
72.156,-151.349,-999,8,-0.8,-999,9,-999,8.225
71.911,-151.577,-999,8,-0.9,-999,9,-999,8.219
71.674,-151.795,-999,8,-1.1,-999,9,-999,8.1719
71.424,-152.018,-999,8,-0.9,-999,9,-999,8.1283
71.371,-151.35,-999,8,-1.1,-999,9,-999,8.1101
71.345,-150.525,-999,8,-1,-999,9,-999,8.1224
71.323,-149.864,-999,8,-0.8,-999,9,-999,8.1618
71.304,-149.273,-999,8,-0.8,-999,9,-999,8.1698
71.28,-148.622,-999,8,-0.9,-999,9,-999,8.0982
71.254,-147.744,-999,8,-1,-999,9,-999,8.1779
71.227,-146.933,-999,8,-0.9,-999,9,-999,8.1838
71.2,-146.2,-999,8,-0.8,-999,9,-999,8.0704
71.175,-145.307,-999,8,-0.9,-999,9,-999,8.0903
71.148,-144.504,-999,8,-0.9,-999,9,-999,8.0231
71.122,-143.704,-999,8,-0.9,-999,9,-999,8.0314
71.096,-142.914,-999,8,-0.9,-999,9,-999,8.0167
71.069,-142.086,-999,8,-1,-999,9,-999,8.1098
71.043,-141.289,-999,8,-0.4,-999,9,-999,8.2398
71.014,-140.433,-999,8,-0.7,-999,9,-999,8.0524
71.033,-139.614,-999,8,-0.3,-999,9,-999,8.0049
71.098,-139.525,-999,8,-0.8,-999,9,-999,8.0635
71.167,-138.057,-999,8,-1.1,-999,9,-999,8.0288
71.304,-136.45,-999,8,-1.4,-999,9,-999,8.1022
71.367,-135.713,-999,8,-1.3,-999,9,-999,8.114
71.436,-134.904,-999,8,-1.4,-999,9,-999,8.1296
71.503,-134.1,-999,8,-1.3,-999,9,-999,8.0783
71.57,-133.303,-999,8,-1.3,-999,9,-999,8.127
71.641,-132.454,-999,8,-0.4,-999,9,-999,8.1494
71.707,-131.67,-999,8,-1,-999,9,-999,8.0674
71.773,-130.871,-999,8,-1.4,-999,9,-999,8.0844
71.84,-130.074,-999,8,-0.3,-999,9,-999,8.1846
71.892,-129.44,-999,8,-0.8,-999,9,-999,8.2657
71.958,-128.634,-999,8,0,-999,9,-999,8.0846
72.023,-127.851,-999,8,-0.1,-999,9,-999,8.0639
72.087,-127.0581,-999,8,0.2,-999,9,-999,8.0474
71.475,-127.834,-999,8,0.1,-999,9,-999,8.0856
70.881,-127.766,-999,8,-0.3,-999,9,-999,8.123
70.702,-127.198,-999,8,-0.5,-999,9,-999,8.0722
70.521,-126.633,-999,8,-0.1,-999,9,-999,8.0705
70.14,-126.98,-999,8,-0.7,-999,9,-999,8.0008
70.089,-126.647,-999,8,-0.3,-999,9,-999,8.1202
70.332,-126.901,-999,8,-0.3,-999,9,-999,8.1582
70.559,-127.241,-999,8,-0.3,-999,9,-999,8.3151
70.8,-127.601,-999,8,-0.1,-999,9,-999,8.292
71.016,-127.963,-999,8,-0.2,-999,9,-999,8.3227
71.083,-128.661,-999,8,-0.8,-999,9,-999,8.2732
71.024,-129.409,-999,8,-0.7,-999,9,-999,8.3502
70.921,-130.11,-999,8,-0.7,-999,9,-999,8.2692
70.797,-130.8,-999,8,-0.6,-999,9,-999,8.2692
70.679,-131.463,-999,8,-0.5,-999,9,-999,8.2764
70.558,-132.139,-999,8,-0.5,-999,9,-999,8.2793
70.512,-132.876,-999,8,-0.3,-999,9,-999,8.3472
70.463,-133.637,-999,8,-0.3,-999,9,-999,7.9929
70.418,-134.351,-999,8,-0.3,-999,9,-999,8.3436
70.369,-135.103,-999,8,-0.4,-999,9,-999,8.3863
70.321,-135.857,-999,8,-0.6,-999,9,-999,8.2822
70.323,-136.586,-999,8,-0.5,-999,9,-999,8.0331
70.337,-137.359,-999,8,-0.9,-999,9,-999,8.317
70.353,-138.17,-999,8,-1.1,-999,9,-999,8.2998
70.365,-138.798,-999,8,-0.9,-999,9,-999,8.2521
